Monat,Sparte,Tariflohnindex
2014-08-01,"Fachverband der Dachdecker, Glaser und Spengler",125.6
2014-09-01,"Fachverband der Dachdecker, Glaser und Spengler",125.6
2014-10-01,"Fachverband der Dachdecker, Glaser und Spengler",125.6
2014-11-01,"Fachverband der Dachdecker, Glaser und Spengler",125.6
2014-12-01,"Fachverband der Dachdecker, Glaser und Spengler",125.6
2015-01-01,"Fachverband der Dachdecker, Glaser und Spengler",127.3
2015-02-01,"Fachverband der Dachdecker, Glaser und Spengler",127.3
2015-03-01,"Fachverband der Dachdecker, Glaser und Spengler",127.3
2015-04-01,"Fachverband der Dachdecker, Glaser und Spengler",127.3
2015-05-01,"Fachverband der Dachdecker, Glaser und Spengler",128.2
2015-06-01,"Fachverband der Dachdecker, Glaser und Spengler",128.2
2015-07-01,"Fachverband der Dachdecker, Glaser und Spengler",128.2
2015-08-01,"Fachverband der Dachdecker, Glaser und Spengler",128.2
2015-09-01,"Fachverband der Dachdecker, Glaser und Spengler",128.2
2015-10-01,"Fachverband der Dachdecker, Glaser und Spengler",128.2
2015-11-01,"Fachverband der Dachdecker, Glaser und Spengler",128.2
2015-12-01,"Fachverband der Dachdecker, Glaser und Spengler",128.2
2016-01-01,"Fachverband der Dachdecker, Glaser und Spengler",129.3
2016-02-01,"Fachverband der Dachdecker, Glaser und Spengler",129.3
2016-03-01,"Fachverband der Dachdecker, Glaser und Spengler",129.3
2016-04-01,"Fachverband der Dachdecker, Glaser und Spengler",129.3
2016-05-01,"Fachverband der Dachdecker, Glaser und Spengler",130
2016-06-01,"Fachverband der Dachdecker, Glaser und Spengler",130
2016-07-01,"Fachverband der Dachdecker, Glaser und Spengler",130
2016-08-01,"Fachverband der Dachdecker, Glaser und Spengler",130
2016-09-01,"Fachverband der Dachdecker, Glaser und Spengler",130
2016-10-01,"Fachverband der Dachdecker, Glaser und Spengler",130
2016-11-01,"Fachverband der Dachdecker, Glaser und Spengler",130
2016-12-01,"Fachverband der Dachdecker, Glaser und Spengler",130
2017-01-01,"Fachverband der Dachdecker, Glaser und Spengler",131.3238666666667
2017-02-01,"Fachverband der Dachdecker, Glaser und Spengler",131.3238666666667
2017-03-01,"Fachverband der Dachdecker, Glaser und Spengler",131.3238666666667
2017-04-01,"Fachverband der Dachdecker, Glaser und Spengler",131.3238666666667
2017-05-01,"Fachverband der Dachdecker, Glaser und Spengler",131.84293333333332
2017-06-01,"Fachverband der Dachdecker, Glaser und Spengler",131.84293333333332
2017-07-01,"Fachverband der Dachdecker, Glaser und Spengler",131.84293333333332
2017-08-01,"Fachverband der Dachdecker, Glaser und Spengler",131.84293333333332
2017-09-01,"Fachverband der Dachdecker, Glaser und Spengler",131.84293333333332
2017-10-01,"Fachverband der Dachdecker, Glaser und Spengler",131.84293333333332
2017-11-01,"Fachverband der Dachdecker, Glaser und Spengler",131.84293333333332
2017-12-01,"Fachverband der Dachdecker, Glaser und Spengler",131.84293333333332
2018-01-01,"Fachverband der Dachdecker, Glaser und Spengler",134.82756666666668
2018-02-01,"Fachverband der Dachdecker, Glaser und Spengler",134.82756666666668
2018-03-01,"Fachverband der Dachdecker, Glaser und Spengler",134.82756666666668
2018-04-01,"Fachverband der Dachdecker, Glaser und Spengler",134.82756666666668
2018-05-01,"Fachverband der Dachdecker, Glaser und Spengler",135.6061666666667
2018-06-01,"Fachverband der Dachdecker, Glaser und Spengler",135.6061666666667
2018-07-01,"Fachverband der Dachdecker, Glaser und Spengler",135.6061666666667
2018-08-01,"Fachverband der Dachdecker, Glaser und Spengler",135.6061666666667
2018-09-01,"Fachverband der Dachdecker, Glaser und Spengler",135.6061666666667
2018-10-01,"Fachverband der Dachdecker, Glaser und Spengler",135.6061666666667
2018-11-01,"Fachverband der Dachdecker, Glaser und Spengler",135.6061666666667
2018-12-01,"Fachverband der Dachdecker, Glaser und Spengler",135.6061666666667
2019-01-01,"Fachverband der Dachdecker, Glaser und Spengler",138.85033333333334
2019-02-01,"Fachverband der Dachdecker, Glaser und Spengler",138.85033333333334
2019-03-01,"Fachverband der Dachdecker, Glaser und Spengler",138.85033333333334
2019-04-01,"Fachverband der Dachdecker, Glaser und Spengler",138.85033333333334
2019-05-01,"Fachverband der Dachdecker, Glaser und Spengler",139.8884666666667
2019-06-01,"Fachverband der Dachdecker, Glaser und Spengler",139.8884666666667
2019-07-01,"Fachverband der Dachdecker, Glaser und Spengler",139.8884666666667
2019-08-01,"Fachverband der Dachdecker, Glaser und Spengler",139.8884666666667
2019-09-01,"Fachverband der Dachdecker, Glaser und Spengler",139.8884666666667
2019-10-01,"Fachverband der Dachdecker, Glaser und Spengler",139.8884666666667
2019-11-01,"Fachverband der Dachdecker, Glaser und Spengler",139.8884666666667
2019-12-01,"Fachverband der Dachdecker, Glaser und Spengler",139.8884666666667
2020-01-01,"Fachverband der Dachdecker, Glaser und Spengler",142.61356666666669
2020-02-01,"Fachverband der Dachdecker, Glaser und Spengler",142.61356666666669
2020-03-01,"Fachverband der Dachdecker, Glaser und Spengler",142.61356666666669
2020-04-01,"Fachverband der Dachdecker, Glaser und Spengler",142.61356666666669
2020-05-01,"Fachverband der Dachdecker, Glaser und Spengler",143.6517
2020-06-01,"Fachverband der Dachdecker, Glaser und Spengler",143.6517
2020-07-01,"Fachverband der Dachdecker, Glaser und Spengler",143.6517
2020-08-01,"Fachverband der Dachdecker, Glaser und Spengler",143.6517
2020-09-01,"Fachverband der Dachdecker, Glaser und Spengler",143.6517
2020-10-01,"Fachverband der Dachdecker, Glaser und Spengler",143.6517
2020-11-01,"Fachverband der Dachdecker, Glaser und Spengler",143.6517
2020-12-01,"Fachverband der Dachdecker, Glaser und Spengler",143.6517
2021-01-01,"Fachverband der Dachdecker, Glaser und Spengler",145.33866666666668
2021-02-01,"Fachverband der Dachdecker, Glaser und Spengler",145.33866666666668
2021-03-01,"Fachverband der Dachdecker, Glaser und Spengler",145.33866666666668
2021-04-01,"Fachverband der Dachdecker, Glaser und Spengler",145.33866666666668
2021-05-01,"Fachverband der Dachdecker, Glaser und Spengler",145.9875
2021-06-01,"Fachverband der Dachdecker, Glaser und Spengler",145.9875
2021-07-01,"Fachverband der Dachdecker, Glaser und Spengler",145.9875
2021-08-01,"Fachverband der Dachdecker, Glaser und Spengler",145.9875
2021-09-01,"Fachverband der Dachdecker, Glaser und Spengler",145.9875
2021-10-01,"Fachverband der Dachdecker, Glaser und Spengler",145.9875
2021-11-01,"Fachverband der Dachdecker, Glaser und Spengler",145.9875
2021-12-01,"Fachverband der Dachdecker, Glaser und Spengler",145.9875
2022-01-01,"Fachverband der Dachdecker, Glaser und Spengler",149.75073333333336
2022-02-01,"Fachverband der Dachdecker, Glaser und Spengler",149.75073333333336
2022-03-01,"Fachverband der Dachdecker, Glaser und Spengler",149.75073333333336
2022-04-01,"Fachverband der Dachdecker, Glaser und Spengler",149.75073333333336
2022-05-01,"Fachverband der Dachdecker, Glaser und Spengler",151.17816666666667
2022-06-01,"Fachverband der Dachdecker, Glaser und Spengler",151.17816666666667
2022-07-01,"Fachverband der Dachdecker, Glaser und Spengler",151.17816666666667
2022-08-01,"Fachverband der Dachdecker, Glaser und Spengler",151.17816666666667
2022-09-01,"Fachverband der Dachdecker, Glaser und Spengler",151.17816666666667
2022-10-01,"Fachverband der Dachdecker, Glaser und Spengler",151.17816666666667
2022-11-01,"Fachverband der Dachdecker, Glaser und Spengler",151.17816666666667
2022-12-01,"Fachverband der Dachdecker, Glaser und Spengler",151.17816666666667
2023-01-01,"Fachverband der Dachdecker, Glaser und Spengler",160.26183333333336
2023-02-01,"Fachverband der Dachdecker, Glaser und Spengler",160.26183333333336
2023-03-01,"Fachverband der Dachdecker, Glaser und Spengler",160.26183333333336
2023-04-01,"Fachverband der Dachdecker, Glaser und Spengler",160.26183333333336
2023-05-01,"Fachverband der Dachdecker, Glaser und Spengler",163.76553333333334
2023-06-01,"Fachverband der Dachdecker, Glaser und Spengler",163.76553333333334
2023-07-01,"Fachverband der Dachdecker, Glaser und Spengler",163.76553333333334
2023-08-01,"Fachverband der Dachdecker, Glaser und Spengler",163.76553333333334
2023-09-01,"Fachverband der Dachdecker, Glaser und Spengler",163.76553333333334
2023-10-01,"Fachverband der Dachdecker, Glaser und Spengler",163.76553333333334
2023-11-01,"Fachverband der Dachdecker, Glaser und Spengler",163.76553333333334
2023-12-01,"Fachverband der Dachdecker, Glaser und Spengler",163.76553333333334
2024-01-01,"Fachverband der Dachdecker, Glaser und Spengler",174.40640000000002
2024-02-01,"Fachverband der Dachdecker, Glaser und Spengler",174.40640000000002
2024-03-01,"Fachverband der Dachdecker, Glaser und Spengler",174.40640000000002
2024-04-01,"Fachverband der Dachdecker, Glaser und Spengler",174.40640000000002
2024-05-01,"Fachverband der Dachdecker, Glaser und Spengler",177.39103333333333
2024-06-01,"Fachverband der Dachdecker, Glaser und Spengler",177.39103333333333
2024-07-01,"Fachverband der Dachdecker, Glaser und Spengler",177.39103333333333
2024-08-01,"Fachverband der Dachdecker, Glaser und Spengler",177.39103333333333
2010-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",110.5
2010-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",110.5
2010-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",110.5
2010-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",110.5
2010-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",111.7
2010-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",111.7
2010-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",111.7
2010-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",111.7
2010-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",111.7
2010-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",111.7
2010-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",111.7
2010-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",111.7
2011-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",112.4
2011-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",112.4
2011-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",112.4
2011-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",112.4
2011-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",114.7
2011-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",114.7
2011-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",114.7
2011-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",114.7
2011-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",114.7
2011-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",114.7
2011-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",114.7
2011-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",114.7
2012-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",115.9
2012-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",115.9
2012-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",115.9
2012-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",115.9
2012-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",119.2
2012-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",119.2
2012-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",119.2
2012-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",119.2
2012-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",119.2
2012-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",119.2
2012-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",119.2
2012-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",119.2
2013-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",120.3
2013-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",120.3
2013-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",120.3
2013-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",120.3
2013-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",122.4
2013-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",122.4
2013-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",122.4
2013-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",122.4
2013-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",122.4
2013-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",122.4
2013-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",122.4
2013-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",122.4
2014-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",123.3
2014-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",123.3
2014-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",123.3
2014-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",123.3
2014-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.2
2014-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.2
2014-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.2
2014-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.2
2014-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.2
2014-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.2
2014-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.2
2014-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.2
2015-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.9
2015-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.9
2015-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.9
2015-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",125.9
2015-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",127.5
2015-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",127.5
2015-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",127.5
2015-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",127.5
2015-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",127.5
2015-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",127.5
2015-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",127.5
2015-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",127.5
2016-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",128
2016-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",128
2016-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",128
2016-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",128
2016-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.3
2016-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.3
2016-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.3
2016-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.3
2016-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.3
2016-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.3
2016-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.3
2016-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.3
2017-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.76873333333336
2017-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.76873333333336
2017-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.76873333333336
2017-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",129.76873333333336
2017-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",131.18626666666668
2017-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",131.18626666666668
2017-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",131.18626666666668
2017-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",131.18626666666668
2017-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",131.18626666666668
2017-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",131.18626666666668
2017-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",131.18626666666668
2017-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",131.18626666666668
2018-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",132.2172
2018-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",132.2172
2018-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",132.2172
2018-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",132.2172
2018-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",134.53680000000003
2018-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",134.53680000000003
2018-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",134.53680000000003
2018-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",134.53680000000003
2018-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",134.53680000000003
2018-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",134.53680000000003
2018-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",134.53680000000003
2018-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",134.53680000000003
2019-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",135.6966
2019-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",135.6966
2019-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",135.6966
2019-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",135.6966
2019-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",138.14506666666668
2019-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",138.14506666666668
2019-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",138.14506666666668
2019-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",138.14506666666668
2019-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",138.14506666666668
2019-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",138.14506666666668
2019-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",138.14506666666668
2019-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",138.14506666666668
2020-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",139.04713333333336
2020-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",139.04713333333336
2020-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",139.04713333333336
2020-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",139.04713333333336
2020-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.23786666666666
2020-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.23786666666666
2020-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.23786666666666
2020-08-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.23786666666666
2020-09-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.23786666666666
2020-10-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.23786666666666
2020-11-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.23786666666666
2020-12-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.23786666666666
2021-01-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.88219999999998
2021-02-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.88219999999998
2021-03-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.88219999999998
2021-04-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",141.88219999999998
2021-05-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",143.8152
2021-06-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",143.8152
2021-07-01,"Fachverband der Hafner, Platten- und Fliesenleger und Keramiker",143.8152
